cartodb_id,the_geom,draworder2,visibility2,extrude2,tessellate2,draworder,visibility,extrude,tessellate,____________2,______,____________,lat,lon,icon2,altitudemode2,end2,begin2,timestamp2,icon,altitudemode,description,name,_end,begin,timestamp
467,0101000020E6100000A3C85A43A9425E404016A243E0CC3840,,,,,,-1,-1,-1,,新竹縣竹北市隘口里高鐵九路與隘口八街交叉口的公園,2015-2016,24.800297,121.041581,,,,,,,,lon: 121.041581<br>lat: 24.800297<br>通報編號: (諮)1050216-01<br>地點: 新竹縣竹北市隘口里高鐵九路與隘口八街交叉口的公園<br>建檔日期: 2015-2016,4467.0,,,
468,0101000020E61000006D6E4C4F58415E40E0D7481284D73840,,,,,,-1,-1,-1,,新竹縣竹北市環北路一段300號,2015-2016,24.841859,121.021015,,,,,,,,lon: 121.021015<br>lat: 24.841859<br>通報編號: (諮)1050321-01<br>地點: 新竹縣竹北市環北路一段300號<br>建檔日期: 2015-2016,4468.0,,,
469,0101000020E6100000B9DDCB7D723E5E401C7920B248BF3840,,,,,,-1,-1,-1,,新竹縣寶山鄉寶新路二段56巷 新城段新城小段地號62-13、62-14、62-15、62-16,2015-2016,24.747203,120.975738,,,,,,,,lon: 120.975738<br>lat: 24.747203<br>通報編號: (民)1050411-05<br>地點: 新竹縣寶山鄉寶新路二段56巷 新城段新城小段地號62-13、62-14、62-15、62-16<br>建檔日期: 2015-2016,4469.0,,,
470,0101000020E61000003DD68C0C72425E409014916115CF3840,,,,,,-1,-1,-1,,新竹縣竹北市高鐵站後方草皮(高鐵公司範圍),2015-2016,24.80892,121.038211,,,,,,,,lon: 121.038211<br>lat: 24.80892<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 2015-2016,4470.0,,,
471,0101000020E610000085D0419770425E402E87DD770CCF3840,,,,,,-1,-1,-1,,新竹縣竹北市高鐵站後方草皮(高鐵公司範圍),2015-2016,24.808784,121.038122,,,,,,,,lon: 121.038122<br>lat: 24.808784<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 2015-2016,4471.0,,,
473,0101000020E61000004E417E3672425E406FF1F09E03CF3840,,,,,,-1,-1,-1,,新竹縣竹北市高鐵站後方草皮(高鐵公司範圍),2015-2016,24.808649,121.038221,,,,,,,,lon: 121.038221<br>lat: 24.808649<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 2015-2016,4473.0,,,
474,0101000020E610000095ED43DE72425E40B5183C4CFBCE3840,,,,,,-1,-1,-1,,新竹縣竹北市高鐵站後方草皮(高鐵公司範圍),2015-2016,24.808522,121.038261,,,,,,,,lon: 121.038261<br>lat: 24.808522<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 2015-2016,4474.0,,,
475,0101000020E6100000F38DE89E75425E405BCD3AE3FBCE3840,,,,,,-1,-1,-1,,新竹縣竹北市高鐵站後方草皮(高鐵公司範圍),2015-2016,24.808531,121.038429,,,,,,,,lon: 121.038429<br>lat: 24.808531<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 2015-2016,4475.0,,,
917,0101000020E61000009CC420B0729A5D4090BDDEFDF17E3840,,,,,,-1,-1,-1,,金門,2015-2016,24.49588,118.41325,,,,,,,,lon: 118.41325<br>lat: 24.49588<br>通報編號: <br>地點: 金門<br>建檔日期: 2015-2016,4917.0,,,
477,0101000020E61000000C21E7FD7F425E40546EA296E6CE3840,,,,,,-1,-1,-1,,新竹縣竹北市高鐵站後方草皮(高鐵公司範圍),2015-2016,24.808206,121.039062,,,,,,,,lon: 121.039062<br>lat: 24.808206<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 2015-2016,4477.0,,,
478,0101000020E6100000866BB587BD485E4050A73CBA11DE3840,,,,,,-1,-1,-1,,新竹縣新埔鎮清水里143號,2015-2016,24.867458,121.136568,,,,,,,,lon: 121.136568<br>lat: 24.867458<br>通報編號: (民)1041125-02<br>地點: 新竹縣新埔鎮清水里143號<br>建檔日期: 2015-2016,4478.0,,,
479,0101000020E610000004E3E0D231415E40EB1C03B2D7CF3840,,,,,,-1,-1,-1,,新竹縣關西鎮南新里新城段100號,2015-2016,24.811885,121.018666,,,,,,,,lon: 121.018666<br>lat: 24.811885<br>通報編號: (民)1050422-03<br>地點: 新竹縣關西鎮南新里新城段100號<br>建檔日期: 2015-2016,4479.0,,,
480,0101000020E6100000B67F65A549425E40ABCDFFAB8ECC3840,,,,,,-1,-1,-1,,新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外),2015-2016,24.799052,121.035745,,,,,,,,lon: 121.035745<br>lat: 24.799052<br>通報編號: (民)1040501-02<br>地點: 新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)<br>建檔日期: 2015-2016,4480.0,,,
481,0101000020E61000008A0629780A425E40F50D4C6E14CD3840,,,,,,-1,-1,-1,,新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外),2015-2016,24.801093,121.031889,,,,,,,,lon: 121.031889<br>lat: 24.801093<br>通報編號: (民)1040501-02<br>地點: 新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)<br>建檔日期: 2015-2016,4481.0,,,
482,0101000020E610000074CE4F711C425E406FBDA60705CD3840,,,,,,-1,-1,-1,,新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外),2015-2016,24.800858,121.032986,,,,,,,,lon: 121.032986<br>lat: 24.800858<br>通報編號: (民)1040501-02<br>地點: 新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)<br>建檔日期: 2015-2016,4482.0,,,
483,0101000020E61000005C397B67B4475E405AB8ACC266D03840,,,,,,-1,-1,-1,,新竹縣關西鎮正義路51號,2015-2016,24.814068,121.120386,,,,,,,,lon: 121.120386<br>lat: 24.814068<br>通報編號: (通)1050302-02<br>地點: 新竹縣關西鎮正義路51號<br>建檔日期: 2015-2016,4483.0,,,
484,0101000020E6100000670DDE57E55E5E409E62D520CC1D3940,,,,,,-1,-1,-1,,台北市北投區承德路七段401巷,2015-2016,25.116396,121.482748,,,,,,,,lon: 121.482748<br>lat: 25.116396<br>通報編號: (民)1050321-01<br>地點: 台北市北投區承德路七段401巷<br>建檔日期: 2015-2016,4484.0,,,
485,0101000020E6100000CFB359F5B95E5E40B626DD96C81D3940,,,,,,-1,-1,-1,,台北市北投區承德路七段401巷,2015-2016,25.116342,121.4801,,,,,,,,lon: 121.4801<br>lat: 25.116342<br>通報編號: (民)1050321-01<br>地點: 台北市北投區承德路七段401巷<br>建檔日期: 2015-2016,4485.0,,,
486,0101000020E61000008F662C9ACE5E5E40CE1ABCAFCA1D3940,,,,,,-1,-1,-1,,台北市北投區承德路七段401巷,2015-2016,25.116374,121.48136,,,,,,,,lon: 121.48136<br>lat: 25.116374<br>通報編號: (民)1050321-01<br>地點: 台北市北投區承德路七段401巷<br>建檔日期: 2015-2016,4486.0,,,
487,0101000020E6100000EC4FE27327605E406F08556AF61C3940,,,,,,-1,-1,-1,,台北市北投區承德路七段143巷巷底農地,2015-2016,25.113135,121.502408,,,,,,,,lon: 121.502408<br>lat: 25.113135<br>通報編號: (諮)1050328-01<br>地點: 台北市北投區承德路七段143巷巷底農地<br>建檔日期: 2015-2016,4487.0,,,
488,0101000020E6100000E46723D74D605E40FB0626378A1C3940,,,,,,-1,-1,-1,,台北市北投區承德路七段143巷巷底農地,2015-2016,25.111484,121.504751,,,,,,,,lon: 121.504751<br>lat: 25.111484<br>通報編號: (諮)1050328-01<br>地點: 台北市北投區承德路七段143巷巷底農地<br>建檔日期: 2015-2016,4488.0,,,
489,0101000020E61000003C31EBC550605E40C87E164B911C3940,,,,,,-1,-1,-1,,台北市北投區承德路七段143巷巷底農地,2015-2016,25.111592,121.50493,,,,,,,,lon: 121.50493<br>lat: 25.111592<br>通報編號: (諮)1050328-01<br>地點: 台北市北投區承德路七段143巷巷底農地<br>建檔日期: 2015-2016,4489.0,,,
490,0101000020E6100000EE5F596952605E40AEBA0ED5941C3940,,,,,,-1,-1,-1,,台北市北投區承德路七段143巷巷底農地,2015-2016,25.111646,121.50503,,,,,,,,lon: 121.50503<br>lat: 25.111646<br>通報編號: (諮)1050328-01<br>地點: 台北市北投區承德路七段143巷巷底農地<br>建檔日期: 2015-2016,4490.0,,,
491,0101000020E6100000B08EE3874A605E40D34A21904B1C3940,,,,,,-1,-1,-1,,台北市北投區承德路七段143巷巷底農地,2015-2016,25.110528,121.504549,,,,,,,,lon: 121.504549<br>lat: 25.110528<br>通報編號: (諮)1050328-01<br>地點: 台北市北投區承德路七段143巷巷底農地<br>建檔日期: 2015-2016,4491.0,,,
492,0101000020E610000037069D103A605E409332A9A10D1C3940,,,,,,-1,-1,-1,,台北市北投區承德路七段143巷巷底農地,2015-2016,25.109583,121.503544,,,,,,,,lon: 121.503544<br>lat: 25.109583<br>通報編號: (諮)1050328-01<br>地點: 台北市北投區承德路七段143巷巷底農地<br>建檔日期: 2015-2016,4492.0,,,
493,0101000020E610000036B1C057745F5E4057EA5910CA1F3940,,,,,,-1,-1,-1,,台北市北投區大度路一段農地(豐年段一小段832、833地號，關渡清潔隊旁),2015-2016,25.124177,121.491476,,,,,,,,lon: 121.491476<br>lat: 25.124177<br>通報編號: (諮)1050331-03<br>地點: 台北市北投區大度路一段農地(豐年段一小段832、833地號，關渡清潔隊旁)<br>建檔日期: 2015-2016,4493.0,,,
494,0101000020E6100000F816D68D775F5E40D6390664AF1F3940,,,,,,-1,-1,-1,,台北市北投區大度路一段農地(豐年段一小段832、833地號，關渡清潔隊旁),2015-2016,25.12377,121.491672,,,,,,,,lon: 121.491672<br>lat: 25.12377<br>通報編號: (諮)1050331-03<br>地點: 台北市北投區大度路一段農地(豐年段一小段832、833地號，關渡清潔隊旁)<br>建檔日期: 2015-2016,4494.0,,,
495,0101000020E610000075525F96765F5E40AF93FAB2B41F3940,,,,,,-1,-1,-1,,台北市北投區大度路一段農地(豐年段一小段832、833地號，關渡清潔隊旁),2015-2016,25.123851,121.491613,,,,,,,,lon: 121.491613<br>lat: 25.123851<br>通報編號: (諮)1050331-03<br>地點: 台北市北投區大度路一段農地(豐年段一小段832、833地號，關渡清潔隊旁)<br>建檔日期: 2015-2016,4495.0,,,
496,0101000020E61000001BEA77616B5F5E40AA44D95BCA1D3940,,,,,,-1,-1,-1,,台北市北投區承德路7段401巷347號前方農田,2015-2016,25.116369,121.490929,,,,,,,,lon: 121.490929<br>lat: 25.116369<br>通報編號: (民)1050406-02<br>地點: 台北市北投區承德路7段401巷347號前方農田<br>建檔日期: 2015-2016,4496.0,,,
497,0101000020E61000004337FB03E55E5E409E62D520CC1D3940,,,,,,-1,-1,-1,,台北市北投區承德路7段401巷987號周邊農田,2015-2016,25.116396,121.482728,,,,,,,,lon: 121.482728<br>lat: 25.116396<br>通報編號: (民)1050406-03<br>地點: 台北市北投區承德路7段401巷987號周邊農田<br>建檔日期: 2015-2016,4497.0,,,
498,0101000020E610000090B75CFDD85E5E40D9942BBCCB1D3940,,,,,,-1,-1,-1,,台北市北投區承德路7段401巷987號周邊農田,2015-2016,25.11639,121.481994,,,,,,,,lon: 121.481994<br>lat: 25.11639<br>通報編號: (民)1050406-03<br>地點: 台北市北投區承德路7段401巷987號周邊農田<br>建檔日期: 2015-2016,4498.0,,,
499,0101000020E6100000F2255470785E5E408C6665FB901F3940,,,,,,-1,-1,-1,,台北市北投區大度路慈濟大愛台附近農地,2015-2016,25.123306,121.476101,,,,,,,,lon: 121.476101<br>lat: 25.123306<br>通報編號: (諮)1050506-01<br>地點: 台北市北投區大度路慈濟大愛台附近農地<br>建檔日期: 2015-2016,4499.0,,,
500,0101000020E6100000D5011077F55E5E406B65C22FF52F3940,,,,,,-1,-1,-1,,新北市淡水區北新路三段農地(無極天元宮對面),2015-2016,25.187335,121.483732,,,,,,,,lon: 121.483732<br>lat: 25.187335<br>通報編號: (諮)1050204-02<br>地點: 新北市淡水區北新路三段農地(無極天元宮對面)<br>建檔日期: 2015-2016,4500.0,,,
501,0101000020E6100000111AC1C6F55E5E408429CAA5F12F3940,,,,,,-1,-1,-1,,新北市淡水區北新路三段農地(無極天元宮對面),2015-2016,25.187281,121.483751,,,,,,,,lon: 121.483751<br>lat: 25.187281<br>通報編號: (諮)1050204-02<br>地點: 新北市淡水區北新路三段農地(無極天元宮對面)<br>建檔日期: 2015-2016,4501.0,,,
502,0101000020E6100000D21742CEFB5E5E404A7CEE04FB2F3940,,,,,,-1,-1,-1,,新北市淡水區北新路三段農地(無極天元宮對面),2015-2016,25.187424,121.484119,,,,,,,,lon: 121.484119<br>lat: 25.187424<br>通報編號: (諮)1050204-02<br>地點: 新北市淡水區北新路三段農地(無極天元宮對面)<br>建檔日期: 2015-2016,4502.0,,,
503,0101000020E61000007C8505F7035F5E40B000A60C1C303940,,,,,,-1,-1,-1,,新北市淡水區北新路三段農地(無極天元宮對面),2015-2016,25.187928,121.484617,,,,,,,,lon: 121.484617<br>lat: 25.187928<br>通報編號: (諮)1050204-02<br>地點: 新北市淡水區北新路三段農地(無極天元宮對面)<br>建檔日期: 2015-2016,4503.0,,,
504,0101000020E61000000B9C6C03775F5E4000C287122D313940,,,,,,-1,-1,-1,,新北市淡水區北新路三段171-1號,2015-2016,25.192094,121.491639,,,,,,,,lon: 121.491639<br>lat: 25.192094<br>通報編號: (民)1050306-01<br>地點: 新北市淡水區北新路三段171-1號<br>建檔日期: 2015-2016,4504.0,,,
505,0101000020E61000000914B188615D5E40F81C588E90393940,,,,,,-1,-1,-1,,新北市淡水區八里堆道路兩旁,2015-2016,25.224862,121.459078,,,,,,,,lon: 121.459078<br>lat: 25.224862<br>通報編號: (民)1050331-01<br>地點: 新北市淡水區八里堆道路兩旁<br>建檔日期: 2015-2016,4505.0,,,
506,0101000020E610000071C0AE264F5D5E408C9AAF928F393940,,,,,,-1,-1,-1,,新北市淡水區八里堆道路兩旁,2015-2016,25.224847,121.457956,,,,,,,,lon: 121.457956<br>lat: 25.224847<br>通報編號: (民)1050331-01<br>地點: 新北市淡水區八里堆道路兩旁<br>建檔日期: 2015-2016,4506.0,,,
507,0101000020E6100000253D0CAD4E5D5E40F3C7B4368D393940,,,,,,-1,-1,-1,,新北市淡水區八里堆道路兩旁,2015-2016,25.224811,121.457927,,,,,,,,lon: 121.457927<br>lat: 25.224811<br>通報編號: (民)1050331-01<br>地點: 新北市淡水區八里堆道路兩旁<br>建檔日期: 2015-2016,4507.0,,,
508,0101000020E61000005830F147515D5E405912A0A696393940,,,,,,-1,-1,-1,,新北市淡水區八里堆道路兩旁,2015-2016,25.224955,121.458086,,,,,,,,lon: 121.458086<br>lat: 25.224955<br>通報編號: (民)1050331-01<br>地點: 新北市淡水區八里堆道路兩旁<br>建檔日期: 2015-2016,4508.0,,,
509,0101000020E610000047C5FF1D515D5E40404E98309A393940,,,,,,-1,-1,-1,,新北市淡水區八里堆道路兩旁,2015-2016,25.225009,121.458076,,,,,,,,lon: 121.458076<br>lat: 25.225009<br>通報編號: (民)1050331-01<br>地點: 新北市淡水區八里堆道路兩旁<br>建檔日期: 2015-2016,4509.0,,,
510,0101000020E6100000C1C8CB9A585D5E40AC55BB26A4393940,,,,,,-1,-1,-1,,新北市淡水區八里堆道路兩旁,2015-2016,25.225161,121.458533,,,,,,,,lon: 121.458533<br>lat: 25.225161<br>通報編號: (民)1050331-01<br>地點: 新北市淡水區八里堆道路兩旁<br>建檔日期: 2015-2016,4510.0,,,
511,0101000020E6100000D097DEFE5C5D5E40B212F3ACA4393940,,,,,,-1,-1,-1,,新北市淡水區八里堆道路兩旁,2015-2016,25.225169,121.458801,,,,,,,,lon: 121.458801<br>lat: 25.225169<br>通報編號: (民)1050331-01<br>地點: 新北市淡水區八里堆道路兩旁<br>建檔日期: 2015-2016,4511.0,,,
512,0101000020E610000019E0826C595D5E403946B247A8393940,,,,,,-1,-1,-1,,新北市淡水區八里堆道路兩旁,2015-2016,25.225224,121.458583,,,,,,,,lon: 121.458583<br>lat: 25.225224<br>通報編號: (民)1050331-01<br>地點: 新北市淡水區八里堆道路兩旁<br>建檔日期: 2015-2016,4512.0,,,
513,0101000020E61000000FD3BEB9BF5D5E408E40BCAE5F343940,,,,,,-1,-1,-1,,新北市淡水區奎柔山498號,2015-2016,25.204585,121.464827,,,,,,,,lon: 121.464827<br>lat: 25.204585<br>通報編號: (民)1050407-01<br>地點: 新北市淡水區奎柔山498號<br>建檔日期: 2015-2016,4513.0,,,
514,0101000020E6100000A30227DBC05D5E408E40BCAE5F343940,,,,,,-1,-1,-1,,新北市淡水區奎柔山498號,2015-2016,25.204585,121.464896,,,,,,,,lon: 121.464896<br>lat: 25.204585<br>通報編號: (民)1050407-01<br>地點: 新北市淡水區奎柔山498號<br>建檔日期: 2015-2016,4514.0,,,
515,0101000020E61000002A1F82AAD15D5E402C616D8C9D343940,,,,,,-1,-1,-1,,新北市淡水區奎柔山498號,2015-2016,25.205529,121.465922,,,,,,,,lon: 121.465922<br>lat: 25.205529<br>通報編號: (民)1050407-01<br>地點: 新北市淡水區奎柔山498號<br>建檔日期: 2015-2016,4515.0,,,
516,0101000020E6100000E94999D4D05D5E40B91798158A343940,,,,,,-1,-1,-1,,新北市淡水區奎柔山498號,2015-2016,25.205232,121.465871,,,,,,,,lon: 121.465871<br>lat: 25.205232<br>通報編號: (民)1050407-01<br>地點: 新北市淡水區奎柔山498號<br>建檔日期: 2015-2016,4516.0,,,
517,0101000020E6100000C90567F0F75C5E40D36A48DC633D3940,,,,,,-1,-1,-1,,新北市淡水區六塊厝14號-1,2015-2016,25.239805,121.452633,,,,,,,,lon: 121.452633<br>lat: 25.239805<br>通報編號: (民)1050412-06<br>地點: 新北市淡水區六塊厝14號-1<br>建檔日期: 2015-2016,4517.0,,,
518,0101000020E61000007898F6CDFD5C5E40C6C210397D3D3940,,,,,,-1,-1,-1,,新北市淡水區六塊厝14號-1,2015-2016,25.240192,121.452991,,,,,,,,lon: 121.452991<br>lat: 25.240192<br>通報編號: (民)1050412-06<br>地點: 新北市淡水區六塊厝14號-1<br>建檔日期: 2015-2016,4518.0,,,
519,0101000020E6100000D0AFAD9FFE5C5E4007431D56B82D3940,,,,,,-1,-1,-1,,新北市淡水區北新路,2015-2016,25.178594,121.453041,,,,,,,,lon: 121.453041<br>lat: 25.178594<br>通報編號: (諮)1050426-01<br>地點: 新北市淡水區北新路<br>建檔日期: 2015-2016,4519.0,,,
520,0101000020E61000004DB340BB435F5E40B136C64E78413940,,,,,,-1,-1,-1,,新北市三芝區錫板里(三芝苗圃),2015-2016,25.255742,121.488509,,,,,,,,lon: 121.488509<br>lat: 25.255742<br>通報編號: (諮)1050503-02<br>地點: 新北市三芝區錫板里(三芝苗圃)<br>建檔日期: 2015-2016,4520.0,,,
521,0101000020E6100000077AA86DC3595E4019E76F4221223940,,,,,,-1,-1,-1,,新北市八里區荖芊坑實習農場(八里國中附近),2015-2016,25.13332,121.402553,,,,,,,,lon: 121.402553<br>lat: 25.13332<br>通報編號: (諮)1050304-01<br>地點: 新北市八里區荖芊坑實習農場(八里國中附近)<br>建檔日期: 2015-2016,4521.0,,,
522,0101000020E6100000E3A3C519C3595E40DEFFC70913223940,,,,,,-1,-1,-1,,新北市八里區荖芊坑實習農場(八里國中附近),2015-2016,25.133103,121.402533,,,,,,,,lon: 121.402533<br>lat: 25.133103<br>通報編號: (諮)1050304-01<br>地點: 新北市八里區荖芊坑實習農場(八里國中附近)<br>建檔日期: 2015-2016,4522.0,,,
592,0101000020E6100000B4C01E13295E5E409886E12362323940,,,,,,-1,-1,-1,,新北市淡水區大竹圍1之3號,2015-2016,25.19681,121.471257,,,,,,,,lon: 121.471257<br>lat: 25.19681<br>通報編號: (諮)1050406-02<br>地點: 新北市淡水區大竹圍1之3號<br>建檔日期: 2015-2016,4592.0,,,
523,0101000020E61000008B8C0E48C2595E4005C3B98619223940,,,,,,-1,-1,-1,,新北市八里區荖芊坑實習農場(八里國中附近),2015-2016,25.133202,121.402483,,,,,,,,lon: 121.402483<br>lat: 25.133202<br>通報編號: (諮)1050304-01<br>地點: 新北市八里區荖芊坑實習農場(八里國中附近)<br>建檔日期: 2015-2016,4523.0,,,
524,0101000020E6100000F55CA626C1595E40D11DC4CE14223940,,,,,,-1,-1,-1,,新北市八里區荖芊坑實習農場(八里國中附近),2015-2016,25.13313,121.402414,,,,,,,,lon: 121.402414<br>lat: 25.13313<br>通報編號: (諮)1050304-01<br>地點: 新北市八里區荖芊坑實習農場(八里國中附近)<br>建檔日期: 2015-2016,4524.0,,,
525,0101000020E6100000FD3383F8C0595E40AB5AD2510E223940,,,,,,-1,-1,-1,,新北市八里區荖芊坑實習農場(八里國中附近),2015-2016,25.133031,121.402403,,,,,,,,lon: 121.402403<br>lat: 25.133031<br>通報編號: (諮)1050304-01<br>地點: 新北市八里區荖芊坑實習農場(八里國中附近)<br>建檔日期: 2015-2016,4525.0,,,
526,0101000020E610000014C440D7BE595E4058923CD7F7213940,,,,,,-1,-1,-1,,新北市八里區荖芊坑實習農場(八里國中附近),2015-2016,25.132688,121.402273,,,,,,,,lon: 121.402273<br>lat: 25.132688<br>通報編號: (諮)1050304-01<br>地點: 新北市八里區荖芊坑實習農場(八里國中附近)<br>建檔日期: 2015-2016,4526.0,,,
527,0101000020E6100000CDC98B4CC0595E408B1A4CC3F0213940,,,,,,-1,-1,-1,,新北市八里區荖芊坑實習農場(八里國中附近),2015-2016,25.13258,121.402362,,,,,,,,lon: 121.402362<br>lat: 25.13258<br>通報編號: (諮)1050304-01<br>地點: 新北市八里區荖芊坑實習農場(八里國中附近)<br>建檔日期: 2015-2016,4527.0,,,
528,0101000020E6100000AD484C50C3585E4096B036C64E203940,,,,,,-1,-1,-1,,新北市八里區長坑里活動中心上方山坡地,2015-2016,25.126202,121.386921,,,,,,,,lon: 121.386921<br>lat: 25.126202<br>通報編號: (諮)1050309-01<br>地點: 新北市八里區長坑里活動中心上方山坡地<br>建檔日期: 2015-2016,4528.0,,,
529,0101000020E610000099F38C7DC9585E4002B859BC58203940,,,,,,-1,-1,-1,,新北市八里區長坑里活動中心上方山坡地,2015-2016,25.126354,121.387298,,,,,,,,lon: 121.387298<br>lat: 25.126354<br>通報編號: (諮)1050309-01<br>地點: 新北市八里區長坑里活動中心上方山坡地<br>建檔日期: 2015-2016,4529.0,,,
530,0101000020E6100000CF8250DEC7585E4049641F6459203940,,,,,,-1,-1,-1,,新北市八里區長坑里活動中心上方山坡地,2015-2016,25.126364,121.387199,,,,,,,,lon: 121.387199<br>lat: 25.126364<br>通報編號: (諮)1050309-01<br>地點: 新北市八里區長坑里活動中心上方山坡地<br>建檔日期: 2015-2016,4530.0,,,
531,0101000020E6100000C9C51858C7795E40F9D687F5460D3940,,,,,,-1,-1,-1,,新北市貢寮區美豐里文秀坑街土地公廟旁農田,2015-2016,25.051864,121.902792,,,,,,,,lon: 121.902792<br>lat: 25.051864<br>通報編號: (諮)1050309-02<br>地點: 新北市貢寮區美豐里文秀坑街土地公廟旁農田<br>建檔日期: 2015-2016,4531.0,,,
532,0101000020E6100000AE4B8DD0CF795E40C9C0012D5D0D3940,,,,,,-1,-1,-1,,新北市貢寮區美豐里文秀坑街土地公廟旁農田,2015-2016,25.052203,121.903309,,,,,,,,lon: 121.903309<br>lat: 25.052203<br>通報編號: (諮)1050309-02<br>地點: 新北市貢寮區美豐里文秀坑街土地公廟旁農田<br>建檔日期: 2015-2016,4532.0,,,
533,0101000020E6100000B8DFA128D0795E404412BD8C620D3940,,,,,,-1,-1,-1,,新北市貢寮區美豐里文秀坑街土地公廟旁農田,2015-2016,25.052285,121.90333,,,,,,,,lon: 121.90333<br>lat: 25.052285<br>通報編號: (諮)1050309-02<br>地點: 新北市貢寮區美豐里文秀坑街土地公廟旁農田<br>建檔日期: 2015-2016,4533.0,,,
534,0101000020E61000003DA41820D1795E400A48FB1F600D3940,,,,,,-1,-1,-1,,新北市貢寮區美豐里文秀坑街土地公廟旁農田,2015-2016,25.052248,121.903389,,,,,,,,lon: 121.903389<br>lat: 25.052248<br>通報編號: (諮)1050309-02<br>地點: 新北市貢寮區美豐里文秀坑街土地公廟旁農田<br>建檔日期: 2015-2016,4534.0,,,
535,0101000020E6100000C287122D795C5E40FDFA213658043940,,,,,,-1,-1,-1,,新北市板橋區楠仔溝越堤道,2015-2016,25.016971,121.444896,,,,,,,,lon: 121.444896<br>lat: 25.016971<br>通報編號: (諮)1050415-05<br>地點: 新北市板橋區楠仔溝越堤道<br>建檔日期: 2015-2016,4535.0,,,
536,0101000020E6100000D13DEB1A2D595E401E335019FF0A3940,,,,,,-1,-1,-1,,新北市新莊區壽山路115號再往前400公尺左邊農地,2015-2016,25.042955,121.393378,,,,,,,,lon: 121.393378<br>lat: 25.042955<br>通報編號: (諮)1050510-01<br>地點: 新北市新莊區壽山路115號再往前400公尺左邊農地<br>建檔日期: 2015-2016,4536.0,,,
537,0101000020E61000003E5C72DC29595E40AA23473A030B3940,,,,,,-1,-1,-1,,新北市新莊區壽山路115號再往前400公尺左邊農地,2015-2016,25.043018,121.39318,,,,,,,,lon: 121.39318<br>lat: 25.043018<br>通報編號: (諮)1050510-01<br>地點: 新北市新莊區壽山路115號再往前400公尺左邊農地<br>建檔日期: 2015-2016,4537.0,,,
538,0101000020E610000009CDAE7B2B595E40856055BDFC0A3940,,,,,,-1,-1,-1,,新北市新莊區壽山路115號再往前400公尺左邊農地,2015-2016,25.042919,121.393279,,,,,,,,lon: 121.393279<br>lat: 25.042919<br>通報編號: (諮)1050510-01<br>地點: 新北市新莊區壽山路115號再往前400公尺左邊農地<br>建檔日期: 2015-2016,4538.0,,,
539,0101000020E6100000067FBF982D595E40915F3FC4060B3940,,,,,,-1,-1,-1,,新北市新莊區壽山路115號再往前400公尺左邊農地,2015-2016,25.043072,121.393408,,,,,,,,lon: 121.393408<br>lat: 25.043072<br>通報編號: (諮)1050510-01<br>地點: 新北市新莊區壽山路115號再往前400公尺左邊農地<br>建檔日期: 2015-2016,4539.0,,,
540,0101000020E6100000840838842A595E409E4143FF040B3940,,,,,,-1,-1,-1,,新北市新莊區壽山路115號再往前400公尺左邊農地,2015-2016,25.043045,121.39322,,,,,,,,lon: 121.39322<br>lat: 25.043045<br>通報編號: (諮)1050510-01<br>地點: 新北市新莊區壽山路115號再往前400公尺左邊農地<br>建檔日期: 2015-2016,4540.0,,,
541,0101000020E6100000302C7FBE2D595E4024D3A1D3F30A3940,,,,,,-1,-1,-1,,新北市新莊區壽山路115號再往前400公尺左邊農地,2015-2016,25.042783,121.393417,,,,,,,,lon: 121.393417<br>lat: 25.042783<br>通報編號: (諮)1050510-01<br>地點: 新北市新莊區壽山路115號再往前400公尺左邊農地<br>建檔日期: 2015-2016,4541.0,,,
542,0101000020E6100000E3F6CB272B595E40787E5182FE0A3940,,,,,,-1,-1,-1,,新北市新莊區壽山路115號再往前400公尺左邊農地,2015-2016,25.042946,121.393259,,,,,,,,lon: 121.393259<br>lat: 25.042946<br>通報編號: (諮)1050510-01<br>地點: 新北市新莊區壽山路115號再往前400公尺左邊農地<br>建檔日期: 2015-2016,4542.0,,,
